"sku";"gu_vpe";"ean";"STATUS"
"71277";"1.00";"8006165372015";"1"
"71278";"1.00";"8006911003361";"1"
"71279";"1.00";"8391135712794";"1"
"71280";"1.00";"8391135712800";"1"
"71281";"1.00";"8032601611806";"1"
"71282";"1.00";"8032601611813";"1"
"71283";"1.00";"8033928640678";"1"
"71284";"1.00";"8391135712848";"1"
"71285";"1.00";"8012386270245";"1"
"71286";"1.00";"8391135712862";"1"
"71287";"1.00";"8391135712879";"1"
"71288";"1.00";"8025966002303";"1"
"71289";"1.00";"71289";"0"
"71289";"1.00";"8391135712893";"1"
"71290";"1.00";"8437005095168";"1"
"71291";"1.00";"8437009466131";"1"
"71292";"1.00";"8391135712923";"1"
"71293";"1.00";"8391135712961";"1"
"71294";"1.00";"8391135712947";"1"
"71295";"1.00";"8391135712954";"1"
"71296";"1.00";"8391135712961";"1"
"71297";"1.00";"8007548003144";"1"
"71298";"1.00";"8006911034617";"1"
"71299";"1.00";"71299";"0"
"71299";"1.00";"8006911003170";"0"
"71299";"1.00";"8391135712992";"1"
"71300";"1.00";"8006911002760";"1"
"71301";"1.00";"71301";"0"
"71301";"1.00";"8391135713012";"1"
"71302";"1.00";"71302";"0"
"71302";"1.00";"8006911002746";"1"
"71303";"1.00";"8030853004322";"1"
"71304";"1.00";"8032632622550";"1"
"71305";"1.00";"8030853001734";"1"
"71306";"1.00";"71306";"0"
"71306";"1.00";"8053264991562";"1"
"71307";"1.00";"8032632620013";"1"
"71308";"1.00";"71308";"0"
"71308";"1.00";"8007548000693";"1"
"71309";"1.00";"8030853001154";"1"
"71310";"1.00";"71310";"0"
"71310";"1.00";"8391135713104";"1"
"71311";"1.00";"8053264990299";"1"
"71312";"1.00";"8006911003545";"1"
"71313";"1.00";"8006911003552";"1"
"71314";"1.00";"71314";"0"
"71314";"1.00";"8391135713142";"1"
"71314";"1.00";"8052742140003";"0"
"71315";"1.00";"71315";"0"
"71315";"1.00";"8032601611974";"1"
"71316";"1.00";"8007821010050";"1"
"71317";"1.00";"8007821010067";"1"
"71318";"1.00";"8007821010449";"1"
"71319";"1.00";"8437003149207";"0"
"71319";"1.00";"8391135713197";"1"
"71320";"1.00";"8437003149191";"1"
"71321";"1.00";"71321";"0"
"71321";"1.00";"8391135713210";"1"
"71322";"1.00";"71322";"0"
"71322";"1.00";"8391135713227";"1"
"71323";"1.00";"71323";"0"
"71323";"1.00";"8391135713234";"1"
"71324";"1.00";"8030853004223";"1"
"71325";"1.00";"71325";"0"
"71325";"1.00";"8025966002525";"1"
"71326";"1.00";"8025966401885";"1"
"71327";"1.00";"71327";"0"
"71327";"1.00";"8391135713272";"1"
"71328";"1.00";"71328";"0"
"71328";"1.00";"8391135713289";"1"
"71329";"1.00";"71329";"0"
"71329";"1.00";"8391135713296";"1"
"71330";"1.00";"71330";"0"
"71330";"1.00";"8391135713302";"1"
"71331";"1.00";"71331";"0"
"71331";"1.00";"8391135713319";"1"
"71332";"1.00";"71332";"0"
"71332";"1.00";"8391135713326";"1"
"71333";"1.00";"71333";"0"
"71333";"1.00";"8391135713333";"1"
"71334";"1.00";"71334";"0"
"71334";"1.00";"8391135713340";"1"
"71335";"1.00";"71335";"0"
"71335";"1.00";"8391135713357";"1"
"71336";"1.00";"71336";"0"
"71336";"1.00";"8391135713364";"1"
"71337";"1.00";"71337";"0"
"71337";"1.00";"8025966002310";"1"
"71338";"1.00";"71338";"0"
"71338";"1.00";"8391135713388";"1"
"71339";"1.00";"8006911003866";"1"
"71340";"1.00";"71340";"0"
"71340";"1.00";"8032601612483";"1"
"71341";"1.00";"8006911003859";"1"
"71342";"1.00";"8006911003804";"1"
"71343";"1.00";"00000000003431";"0"
"71343";"1.00";"8391135713432";"1"
"71344";"1.00";"00000000003433";"0"
"71344";"1.00";"8391135713449";"1"
"71345";"1.00";"00000000003435";"0"
"71345";"1.00";"8391135713456";"1"
"71346";"1.00";"8006911002050";"1"
"71347";"1.00";"71347";"0"
"71347";"1.00";"8033928641521";"1"
"71348";"1.00";"71348";"0"
"71348";"1.00";"8033928641545";"1"
"71349";"1.00";"8437003149511";"1"
"71350";"1.00";"8032632623021";"0"
"71350";"1.00";"8391135713500";"1"
"71351";"1.00";"8437014530087";"1"
"71352";"1.00";"8437014530070";"1"
"71354";"1.00";"71354";"0"
"71354";"1.00";"8391135713548";"1"
"71355";"1.00";"71355";"0"
"71355";"1.00";"8391135713555";"1"
"71356";"1.00";"71356";"0"
"71356";"1.00";"8391135713562";"1"
"71357";"1.00";"71357";"0"
"71357";"1.00";"8391135713579";"1"
"71358";"1.00";"71358";"0"
"71358";"1.00";"8391135713586";"1"
"71359";"1.00";"71359";"0"
"71359";"1.00";"8391135713593";"1"
"71360";"1.00";"71360";"0"
"71360";"1.00";"8391135713609";"1"
"71361";"1.00";"71361";"0"
"71361";"1.00";"8391135713616";"1"
"71362";"1.00";"71362";"0"
"71362";"1.00";"8391135713623";"1"
"71363";"1.00";"71363";"0"
"71363";"1.00";"8391135713630";"1"
"71364";"1.00";"71364";"0"
"71364";"1.00";"8391135713647";"1"
"71365";"1.00";"8051084490081";"1"
"71366";"1.00";"8051084490098";"1"
"71367";"1.00";"8051084490135";"1"
"71368";"1.00";"8051084490128";"1"
"71369";"1.00";"8051084490104";"1"
"71370";"1.00";"8030853021008";"1"
"71371";"1.00";"8032529201912";"1"
"71372";"1.00";"71372";"1"
"71372";"1.00";"8032632629245";"0"
"71373";"1.00";"71373";"1"
"71374";"1.00";"71374";"0"
"71374";"1.00";"8032601613985";"1"
"71375";"1.00";"8032601614005";"1"
"71376";"1.00";"8032601613992";"1"
"71377";"1.00";"8032601611899";"1"
"71379";"1.00";"8391135713791";"1"
"71380";"1.00";"8423397141965";"1"
"71381";"1.00";"8437003839863";"1"
"71381";"1.00";"8391135713814";"0"
"71382";"1.00";"8437011668035";"0"
"71382";"1.00";"8391135713821";"1"
"71383";"1.00";"8437014122244";"1"
"71384";"1.00";"71384";"0"
"71384";"1.00";"8391135713845";"1"
"71385";"1.00";"71385";"0"
"71385";"1.00";"8391135713852";"1"
"71386";"1.00";"71386";"0"
"71386";"1.00";"8391135713869";"1"
"71387";"1.00";"71387";"0"
"71387";"1.00";"8391135713876";"1"
"71388";"1.00";"71388";"0"
"71388";"1.00";"8391135713883";"1"
"71389";"1.00";"71389";"0"
"71389";"1.00";"8391135713890";"1"
"71390";"1.00";"71390";"0"
"71390";"1.00";"8391135713906";"1"
"71391";"1.00";"8032601611615";"1"
"71392";"1.00";"8013862001162";"1"
"71393";"1.00";"8437003839856";"1"
"71394";"1.00";"71394";"0"
"71394";"1.00";"8056324460190";"1"
"71395";"1.00";"8050534230017";"1"
"71396";"1.00";"71396";"1"
"71397";"1.00";"71397";"0"
"71397";"1.00";"8437003839603";"1"
"71398";"1.00";"71398";"0"
"71398";"1.00";"8022183000082";"1"
"71399";"1.00";"71399";"0"
"71399";"1.00";"8391135713999";"1"
"71400";"1.00";"71400";"0"
"71400";"1.00";"8391135714002";"1"
"71401";"1.00";"71401";"0"
"71401";"1.00";"8391135714019";"1"
"71402";"1.00";"71402";"0"
"71402";"1.00";"8391135714026";"1"
"71403";"1.00";"71403";"0"
"71403";"1.00";"8391135714033";"1"
"71404";"1.00";"71404";"0"
"71404";"1.00";"8391135714040";"1"
"71405";"1.00";"71405";"1"
"71406";"1.00";"71406";"1"
"71407";"1.00";"00000000003460";"1"
"71408";"1.00";"71408";"1"
"71409";"1.00";"71409";"1"
"71410";"1.00";"71410";"1"
"71411";"1.00";"8006911004245";"1"
"71412";"1.00";"8391135714125";"1"
"71415";"1.00";"71415";"1"
"72002";"1.00";"8020003031070";"1"
"72003";"1.00";"8007548002529";"1"
"72004";"1.00";"8005110171215";"1"
"72005";"1.00";"8032715240008";"1"
"72006";"1.00";"8001310161056";"1"
"72007";"1.00";"8001310271007";"1"
"72008";"1.00";"8001310100338";"1"
"72009";"1.00";"8001060009714";"1"
"72010";"1.00";"8391135720102";"1"
"72011";"1.00";"8032836230773";"1"
"72012";"1.00";"8009320026792";"1"
"72014";"1.00";"8003240065183";"1"
"72015";"1.00";"8003240064681";"1"
"72016";"1.00";"8003240064889";"1"
"72017";"1.00";"8012386330161";"1"
"72018";"1.00";"8005360001942";"1"
"72019";"1.00";"8391135720195";"1"
"72020";"1.00";"8391135720201";"1"
"72021";"1.00";"8005110120015";"1"
"72022";"1.00";"8000320010118";"1"
"72023";"1.00";"8008825005134";"1"
"72024";"1.00";"8032715240091";"1"
"72025";"1.00";"8391135720256";"1"
"72026";"1.00";"8391135720263";"1"
"72027";"1.00";"8391135720270";"1"
"72028";"1.00";"8391135720287";"1"
"72029";"1.00";"8000050504307";"1"
"72031";"1.00";"8391135720317";"1"
"72032";"1.00";"8005110512032";"1"
"72033";"1.00";"8391135720331";"1"
"72034";"1.00";"8003712007697";"1"
"72035";"1.00";"8003712007680";"1"
"72036";"1.00";"8005360000112";"1"
"72037";"1.00";"8003240061093";"1"
"72038";"1.00";"8003240063486";"1"
"72039";"1.00";"8003240061383";"1"
"72040";"1.00";"8003240060706";"1"
"72042";"1.00";"8003240061390";"1"
"72043";"1.00";"8003240060997";"1"
"72044";"1.00";"8003240060164";"1"
"72045";"1.00";"8391135720454";"1"
"72046";"1.00";"8005360003717";"1"
"72047";"1.00";"8005360000099";"1"
"72048";"1.00";"8005360005025";"1"
"72049";"1.00";"8003240111385";"1"
"72050";"1.00";"8005110514074";"1"
"72051";"1.00";"8005110511011";"1"
"72052";"1.00";"8391135720522";"1"
"72053";"1.00";"8391135720539";"1"
"72054";"1.00";"8391135720546";"1"
"72055";"1.00";"8391135720553";"1"
"72057";"1.00";"8001060009677";"1"
"72059";"1.00";"8391135720591";"1"
"72060";"1.00";"8391135720607";"1"
"72061";"1.00";"8391135720614";"1"
"72063";"1.00";"8000320010019";"1"
"72064";"1.00";"8391135720645";"1"
"72066";"1.00";"8000320010095";"1"
"72067";"1.00";"8001060001480";"1"
"72068";"1.00";"8001060001787";"1"
"72069";"1.00";"8001060009707";"1"
"72070";"1.00";"8005360003311";"1"
"72071";"1.00";"8005360003328";"1"
"72072";"1.00";"8005360003335";"1"
"72073";"1.00";"8005360003342";"1"
"72074";"1.00";"8005360003366";"1"
"72075";"1.00";"8005360003557";"1"
"72078";"1.00";"8016926947390";"1"
"72079";"1.00";"8016926947383";"1"
"72080";"1.00";"8032841703095";"1"
"72081";"1.00";"8032841703088";"1"
"72082";"1.00";"8032841703064";"1"
"72083";"1.00";"8032841703071";"1"
"72084";"1.00";"8076810500803";"1"
"72085";"1.00";"8076810500827";"1"
"72086";"1.00";"8076810500810";"1"
"72087";"1.00";"8076810500834";"1"
"72088";"1.00";"8391135720881";"1"
"72089";"1.00";"8391135720898";"1"
"72090";"1.00";"8013862000424";"1"
"72091";"1.00";"8013862000622";"1"
"72092";"1.00";"8013862000677";"1"
"72093";"1.00";"8013862000660";"1"
"72094";"1.00";"8013862002213";"1"
"72095";"1.00";"8013862002114";"1"
"72096";"1.00";"8013862000813";"1"
"72097";"1.00";"8013862000769";"1"
"72098";"1.00";"7640106266233";"1"
"72099";"1.00";"7640106266462";"1"
"72100";"1.00";"8014512000115";"1"
"72101";"1.00";"8014512000146";"1"
"72102";"1.00";"4052667077624";"1"
"72103";"1.00";"8391135721031";"1"
"72104";"1.00";"8391135721048";"1"
"72105";"1.00";"8391135721055";"1"
"72106";"1.00";"8391135721062";"1"
"72107";"1.00";"8005360001102";"1"
"72108";"1.00";"8005360000761";"1"
"72109";"1.00";"8005360000662";"1"
"72110";"1.00";"8023312001871";"1"
"72111";"1.00";"8391135721116";"1"
"72112";"1.00";"7640106266608";"1"
"72113";"1.00";"4041392073858";"1"
"72114";"1.00";"4041392073841";"1"
"72114";"1.00";"8010648114030";"0"
"72115";"1.00";"8010648114023";"1"
"72116";"1.00";"7640106268374";"1"
"72117";"1.00";"7640106268480";"1"
"72118";"1.00";"8018370001376";"1"
"72119";"1.00";"8018370000676";"1"
"72120";"1.00";"8018370001239";"1"
"72121";"1.00";"8018370000591";"1"
"72122";"1.00";"8005360002277";"1"
"72123";"1.00";"8018370001796";"1"
"72124";"1.00";"4041392559000";"1"
"72125";"1.00";"8391135721253";"1"
"72126";"1.00";"4041392551684";"1"
"72127";"1.00";"4041392552254";"1"
"72128";"1.00";"4041392552186";"1"
"72129";"1.00";"8023312001963";"1"
"72130";"1.00";"8023312001888";"1"
"72131";"1.00";"8023312001864";"1"
"72132";"1.00";"8033100271423";"1"
"72133";"1.00";"8033100271430";"1"
"72134";"1.00";"8033100272666";"1"
"72135";"1.00";"8033100271447";"1"
"72136";"1.00";"8033100272673";"1"
"72137";"1.00";"7640106266615";"1"
"72138";"1.00";"8033123770842";"1"
"72138";"1.00";"8391135721383";"0"
"72138";"1.00";"8012602004852";"0"
"72139";"1.00";"8014512000139";"1"
"72140";"1.00";"8014512000030";"1"
"72141";"1.00";"8014512000313";"1"
"72142";"1.00";"8391135721420";"1"
"72143";"1.00";"4041392074602";"1"
"72144";"1.00";"8002207280010";"1"
"72145";"1.00";"8002207280058";"1"
"72146";"1.00";"8018284899915";"1"
"72147";"1.00";"8006165373289";"1"
"72148";"1.00";"8006165374644";"1"
"72149";"1.00";"8006165372473";"1"
"72150";"1.00";"8006165372459";"1"
"72151";"1.00";"8005360001591";"1"
"72152";"1.00";"8391135721529";"1"
"72153";"1.00";"8391135721536";"1"
"72154";"1.00";"8002960150148";"1"
"72155";"1.00";"8391135721550";"1"
"72156";"1.00";"8006165350846";"1"
"72157";"1.00";"7640106266585";"1"
"72158";"1.00";"7640106266523";"1"
"72159";"1.00";"8391135721598";"1"
"72160";"1.00";"8391135721604";"1"
"72161";"1.00";"8391135721611";"1"
"72162";"1.00";"8391135721628";"1"
"72163";"1.00";"8391135721635";"1"
"72164";"1.00";"8002382102367";"1"
"72165";"1.00";"8002382100332";"1"
"72166";"1.00";"8002382201350";"1"
"72167";"1.00";"8002382611302";"1"
"72168";"1.00";"8002382501351";"1"
"72169";"1.00";"8002382101858";"1"
"72170";"1.00";"8002382900109";"1"
"72171";"1.00";"8391135721710";"1"
"72172";"1.00";"8000050106204";"1"
"72173";"1.00";"8391135721734";"1"
"72174";"1.00";"8391135721741";"1"
"72175";"1.00";"8391135721758";"1"
"72176";"1.00";"8391135721765";"1"
"72177";"1.00";"7640106266578";"1"
"72178";"1.00";"8391135721789";"1"
"72179";"1.00";"8391135721796";"1"
"72180";"1.00";"8028167000383";"1"
"72181";"1.00";"8028167000390";"1"
"72182";"1.00";"8028167000406";"1"
"72183";"1.00";"8028167000413";"1"
"72184";"1.00";"8391135721840";"1"
"72185";"1.00";"8033874029015";"1"
"72186";"1.00";"8012386330154";"1"
"72187";"1.00";"8003395011608";"1"
"72188";"1.00";"8003395010458";"1"
"72189";"1.00";"8003395010250";"1"
"72190";"1.00";"8003395010106";"1"
"72191";"1.00";"8003395011851";"1"
"72192";"1.00";"8003395011257";"1"
"72193";"1.00";"8391135721932";"1"
"72194";"1.00";"8391135721949";"1"
"72195";"1.00";"8391135721956";"1"
"72196";"1.00";"8002207002445";"1"
"72197";"1.00";"8002207002414";"1"
"72198";"1.00";"8391135721987";"1"
"72199";"1.00";"8391135721994";"1"
"72200";"1.00";"8391135722007";"1"
"72201";"1.00";"8391135722014";"1"
"72202";"1.00";"8391135722021";"1"
"72203";"1.00";"8391135722038";"1"
"72204";"1.00";"8032601610625";"1"
"72205";"1.00";"8391135722052";"1"
"72206";"1.00";"8391135722069";"1"
"72207";"1.00";"8391135722076";"1"
"72208";"1.00";"8391135722083";"1"
"72209";"1.00";"8007548003878";"1"
"72210";"1.00";"8007548003953";"1"
"72211";"1.00";"8007548003892";"1"
"72212";"1.00";"8007548003861";"1"
"72213";"1.00";"8007548008316";"1"
"72214";"1.00";"8007548001980";"1"
"72215";"1.00";"8007548003786";"0"
"72215";"1.00";"8007548010494";"1"
"72216";"1.00";"8007548010593";"1"
"72217";"1.00";"8007548000884";"1"
"72218";"1.00";"8007548001232";"1"
"72219";"1.00";"8007548002444";"1"
"72220";"1.00";"8007548000396";"1"
"72221";"1.00";"8032573582999";"1"
"72222";"1.00";"8391135722229";"1"
"72223";"1.00";"8002382000823";"1"
"72224";"1.00";"8002382000816";"1"
"72225";"1.00";"8002382200032";"1"
"72226";"1.00";"8002382500033";"1"
"72227";"1.00";"8002382601358";"1"
"72228";"1.00";"8007548003946";"1"
"72229";"1.00";"8002960505078";"1"
"72230";"1.00";"8004708024049";"1"
"72231";"1.00";"8004708023011";"1"
"72232";"1.00";"8018370002182";"1"
"72233";"1.00";"8018370002199";"1"
"72234";"1.00";"8018370002175";"1"
"72235";"1.00";"4052667051730";"1"
"72236";"1.00";"8413531005086";"1"
"72237";"1.00";"8023312002151";"1"
"72238";"1.00";"8023312001840";"1"
"72239";"1.00";"8391135722397";"1"
"72240";"1.00";"8391135722403";"1"
"72241";"1.00";"8391135722410";"1"
"72242";"1.00";"8391135722427";"1"
"72243";"1.00";"8391135722434";"1"
"72244";"1.00";"7640106266905";"1"
"72245";"1.00";"8032615714449";"1"
"72246";"1.00";"8032615714401";"1"
"72247";"1.00";"8032615711103";"1"
"72248";"1.00";"8032615711189";"1"
"72249";"1.00";"8391135722496";"1"
"72250";"1.00";"8391135722502";"1"
"72251";"1.00";"7640106268510";"1"
"72252";"1.00";"8005360002260";"1"
"72253";"1.00";"8003240761412";"1"
"72254";"1.00";"8391135722540";"1"
"72255";"1.00";"4041392051467";"1"
"72256";"1.00";"8391135722564";"1"
"72257";"1.00";"8391135722571";"1"
"72258";"1.00";"8391135722588";"1"
"72259";"1.00";"8391135722595";"1"
"72260";"1.00";"8033100273861";"1"
"72261";"1.00";"8391135722618";"1"
"72262";"1.00";"8004708021031";"1"
"72263";"1.00";"8004708022014";"1"
"72264";"1.00";"8004708022137";"1"
"72265";"1.00";"8004708023059";"1"
"72266";"1.00";"8004708024025";"1"
"72267";"1.00";"8003395012049";"1"
"72268";"1.00";"8003395011059";"1"
"72269";"1.00";"8032573582982";"1"
"72270";"1.00";"8032573582968";"1"
"72271";"1.00";"8032573582975";"1"
"72272";"1.00";"8391135722724";"1"
"72273";"1.00";"8391135722731";"1"
"72274";"1.00";"8391135722748";"1"
"72275";"1.00";"8391135722755";"1"
"72276";"1.00";"8012386210081";"1"
"72277";"1.00";"8007548009917";"1"
"72278";"1.00";"8007548008279";"1"
"72279";"1.00";"8007548008286";"1"
"72280";"1.00";"8007548000327";"1"
"72281";"1.00";"8007548001157";"1"
"72282";"1.00";"8007548001188";"1"
"72283";"1.00";"8007548001775";"1"
"72284";"1.00";"8012386210074";"1"
"72285";"1.00";"8012386210135";"1"
"72286";"1.00";"8391135722861";"1"
"72287";"1.00";"8012386210128";"1"
"72288";"1.00";"8012386210104";"1"
"72289";"1.00";"8391135722892";"1"
"72290";"1.00";"8012386330178";"1"
"72291";"1.00";"80273783";"1"
"72292";"1.00";"80273639";"1"
"72293";"1.00";"80651017";"1"
"72294";"1.00";"80273653";"1"
"72295";"1.00";"80273592";"1"
"72296";"1.00";"8391135722960";"1"
"72297";"1.00";"8004708012930";"1"
"72298";"1.00";"8391135722984";"1"
"72299";"1.00";"8391135722991";"1"
"72300";"1.00";"8391135723004";"1"
"72301";"1.00";"8391135723011";"1"
"72302";"1.00";"8391135723028";"1"
"72303";"1.00";"8391135723035";"1"
"72304";"1.00";"8391135723042";"1"
"72305";"1.00";"8391135723059";"1"
"72306";"1.00";"8391135723066";"1"
"72307";"1.00";"8012386330239";"1"
"72308";"1.00";"8012386210265";"1"
"72309";"1.00";"8007290581587";"1"
"72310";"1.00";"8007290581549";"1"
"72311";"1.00";"8007290581501";"1"
"72312";"1.00";"8391135723127";"1"
"72313";"1.00";"4052667074937";"1"
"72314";"1.00";"4052667074548";"1"
"72315";"1.00";"7640106266806";"1"
"72316";"1.00";"7640106266592";"1"
"72317";"1.00";"7640106266653";"1"
"72318";"1.00";"72318";"1"
"72319";"1.00";"4052667026127";"1"
"72320";"1.00";"4052667026134";"1"
"72321";"1.00";"8007548001911";"1"
"72322";"1.00";"8007548007340";"1"
"72323";"1.00";"8007548007500";"1"
"72324";"1.00";"8007548004486";"1"
"72325";"1.00";"8007548007388";"1"
"72326";"1.00";"8053264990930";"1"
"72327";"1.00";"8053264990695";"1"
"72328";"1.00";"8053264990787";"1"
"72329";"1.00";"8053264990756";"1"
"72330";"1.00";"8053264990817";"1"
"72331";"1.00";"8053264990909";"1"
"72332";"1.00";"7640106266677";"1"
"72333";"1.00";"8023312001956";"1"
"72334";"1.00";"8023312001802";"1"
"72335";"1.00";"72335";"1"
"72337";"1.00";"8008825001136";"1"
"72338";"1.00";"8002960021844";"1"
"72339";"1.00";"8002960151244";"1"
"72340";"1.00";"8391135723400";"1"
"72341";"1.00";"8053264990725";"1"
"72342";"1.00";"8002382000175";"1"
"72343";"1.00";"8032841703156";"1"
"72344";"1.00";"8391135723448";"1"
"72345";"1.00";"8032841703118";"1"
"72346";"1.00";"8032841703125";"1"
"72347";"1.00";"8032841703132";"1"
"72348";"1.00";"8032841703149";"1"
"72349";"1.00";"8002382500026";"1"
"72350";"1.00";"8015559173527";"1"
"72351";"1.00";"8391135723516";"1"
"72352";"1.00";"4052667026110";"1"
"72353";"1.00";"8391135723530";"1"
"72354";"1.00";"8391135723547";"1"
"72355";"1.00";"8391135723554";"1"
"72356";"1.00";"8391135723561";"1"
"72357";"1.00";"8391135723578";"1"
"72358";"1.00";"4052667073619";"1"
"72359";"1.00";"8391135723592";"1"
"72360";"1.00";"8391135723608";"1"
"72361";"1.00";"8391135723615";"1"
"72362";"1.00";"8007548009429";"1"
"72363";"1.00";"8007548009412";"1"
"72364";"1.00";"8007548003922";"1"
"72365";"1.00";"8007548009351";"1"
"72366";"1.00";"8007548009368";"1"
"72367";"1.00";"8007548003960";"1"
"72368";"1.00";"8391135723684";"1"
"72369";"1.00";"8004165001003";"1"
"72370";"1.00";"8004165001034";"1"
"72371";"1.00";"8004165001256";"1"
"72372";"1.00";"8004165001287";"1"
"72373";"1.00";"5060295380060";"1"
"72374";"1.00";"8391135723745";"1"
"72375";"1.00";"8033100322033";"1"
"72376";"1.00";"8033100322019";"1"
"72377";"1.00";"8033100322026";"1"
"72378";"1.00";"8033100322057";"1"
"72379";"1.00";"8033100322040";"1"
"72380";"1.00";"8003395008707";"1"
"72381";"1.00";"8003395009414";"1"
"72384";"1.00";"8033100275865";"1"
"72386";"1.00";"5060295380893";"1"
"72387";"1.00";"8032697410369";"1"
"72388";"1.00";"8032697410116";"1"
"72389";"1.00";"8032584280051";"1"
"72390";"1.00";"8032584280068";"1"
"72391";"1.00";"8391135723912";"1"
"72392";"1.00";"8391135723929";"1"
"72393";"1.00";"8033908740022";"1"
"72394";"1.00";"8002382801352";"1"
"72395";"1.00";"8391135723950";"1"
"72396";"1.00";"4052667073077";"1"
"72397";"1.00";"8007548009375";"1"
"72398";"1.00";"8030853081835";"1"
"72399";"1.00";"8007548000860";"1"
"72400";"1.00";"8028167091206";"1"
"72401";"1.00";"8028167091107";"1"
"72402";"1.00";"8033267001611";"1"
"72403";"1.00";"8033267001437";"1"
"72404";"1.00";"8033267001420";"1"
"72405";"1.00";"8033267001482";"1"
"72406";"1.00";"8033267001383";"1"
"72407";"1.00";"8033267001321";"1"
"72408";"1.00";"8033267001451";"1"
"72409";"1.00";"8033267001635";"1"
"72410";"1.00";"8033267001536";"1"
"72411";"1.00";"8032836231824";"1"
"72412";"1.00";"8000050017500";"1"
"72413";"1.00";"8032836231992";"1"
"72414";"1.00";"80039990";"1"
"72415";"1.00";"8002580425909";"1"
"72416";"1.00";"80529712";"1"
"72417";"1.00";"8030853081132";"1"
